date,agency,coupon,price,actual_price_change_points,ct10_yield_pct,ct10_change_bps,ct10_duration,hedge_ratio,implied_price_change_points,actual_price_change_32nds,implied_price_change_32nds,perf_vs_ct10_32nds,perf_vs_tsy_32nds,ct7_yield_pct,ct7_change_bps,ct7_duration,hedge_ratio_7y,implied_price_change_ct7_points,implied_price_change_ct7_32nds,perf_vs_ct7_32nds,excel_perf_32nds,difference_vs_excel_ct10_32nds,difference_vs_excel_ct7_32nds,difference_vs_excel_32nds
2023-09-19,FN,5.5,97.90625,-0.203125,4.36566797198026,4.8147203341909695,7.8,0.554,-0.2080536950810602,-6.5,-6.657718242593926,0.1577182425939263,0.1577182425939263,4.46804956874446,5.9439102078259864,5.8,0.7450344827586207,-0.25684824790057653,-8.219143932818449,1.719143932818449,0.3101017890177565,-0.15238354642383017,1.4090421438006926,-0.15238354642383017
2023-09-19,FN,6.0,99.585938,-0.16406200000000126,4.36566797198026,4.8147203341909695,7.8,0.452,-0.16974778010223682,-5.24998400000004,-5.431928963271578,0.18194496327153775,0.18194496327153775,4.46804956874446,5.9439102078259864,5.8,0.6078620689655173,-0.20955849828711298,-6.705871945187615,1.455887945187575,0.19624890640124992,-0.014303943129712171,1.2596390387863252,-0.014303943129712171
2023-09-19,FN,6.5,100.992188,-0.125,4.36566797198026,4.8147203341909695,7.8,0.362,-0.1359484433562162,-4.0,-4.350350187398918,0.3503501873989183,0.3503501873989183,4.46804956874446,5.9439102078259864,5.8,0.48682758620689653,-0.16783224862817453,-5.370631956101585,1.370631956101585,0.308149528135888,0.04220065926303035,1.062482427965697,0.04220065926303035
2023-09-19,G2,3.0,86.578125,-0.28906299999999874,4.36566797198026,4.8147203341909695,7.8,0.69,-0.25912824838615794,-9.25001599999996,-8.292103948357054,-0.9579120516429054,-0.9579120516429054,4.46804956874446,5.9439102078259864,5.8,0.9279310344827586,-0.31990124738519454,-10.236839916326225,0.9868239163262658,-0.7496370997195808,-0.20827495192332457,1.7364610160458467,-0.20827495192332457
2023-09-19,G2,3.5,89.453125,-0.34375,4.36566797198026,4.8147203341909695,7.8,0.663,-0.2489884473623518,-11.0,-7.967630315595257,-3.0323696844047427,-3.0323696844047427,4.46804956874446,5.9439102078259864,5.8,0.8916206896551725,-0.3073833724875131,-9.836267919600418,-1.1637320803995816,-3.086404371704576,0.054034687299833184,1.9226722913049943,0.054034687299833184
2023-09-19,G2,4.0,91.875,-0.33593799999999874,4.36566797198026,4.8147203341909695,7.8,0.623,-0.23396651991967596,-10.75001599999996,-7.486928637429631,-3.263087362570329,-3.263087362570329,4.46804956874446,5.9439102078259864,5.8,0.8378275862068966,-0.28883837263909595,-9.24282792445107,-1.5071880755488891,-3.242859495935424,-0.020227866634904945,1.7356714203865349,-0.020227866634904945
2023-09-19,G2,4.5,94.0625,-0.3125,4.36566797198026,4.8147203341909695,7.8,0.593,-0.22270007433766909,-10.0,-7.126402378805411,-2.8735976211945893,-2.8735976211945893,4.46804956874446,5.9439102078259864,5.8,0.7974827586206896,-0.27492962275278315,-8.797747928089061,-1.202252071910939,-2.790377975432403,-0.0832196457621861,1.588125903521464,-0.0832196457621861
2023-09-19,G2,5.0,96.289063,-0.265625,4.36566797198026,4.8147203341909695,7.8,0.558,-0.20955588782532777,-8.5,-6.705788410410489,-1.7942115895895112,-1.7942115895895112,4.46804956874446,5.9439102078259864,5.8,0.7504137931034484,-0.25870274788541825,-8.278487932333384,-0.22151206766661602,-1.712621832780544,-0.08158975680896718,1.491109765113928,-0.08158975680896718
2023-09-19,G2,5.5,98.265625,-0.203125,4.36566797198026,4.8147203341909695,7.8,0.493,-0.18514525573097954,-6.5,-5.924648183391345,-0.5753518166086549,-0.5753518166086549,4.46804956874446,5.9439102078259864,5.8,0.663,-0.22856712313174046,-7.314147940215695,0.8141479402156948,-0.5187019098845824,-0.05664990672407244,1.3328498501002772,-0.05664990672407244
2023-09-19,G2,6.0,99.867188,-0.11718700000000126,4.36566797198026,4.8147203341909695,7.8,0.393,-0.14759043712428999,-3.7499840000000404,-4.7228939879772796,0.9729099879772392,0.9729099879772392,4.46804956874446,5.9439102078259864,5.8,0.5285172413793103,-0.18220462351069777,-5.830547952342329,2.0805639523422883,0.9158558795479872,0.05705410842925196,1.164708072794301,0.05705410842925196
2023-09-19,G2,6.5,100.90625,-0.10156299999999874,4.36566797198026,4.8147203341909695,7.8,0.315,-0.11829767861107211,-3.2500159999999596,-3.7855257155543076,0.535509715554348,0.535509715554348,4.46804956874446,5.9439102078259864,5.8,0.4236206896551724,-0.14604187380628447,-4.673339961801103,1.4233239618011435,0.4430683369021824,0.09244137865216562,0.9802556248989611,0.09244137865216562
2023-09-20,FN,3.0,84.78125,0.078125,4.34571488779608,-1.9953084184179737,7.8,0.74,0.11516920191108543,2.5,3.6854144611547337,-1.1854144611547337,-1.1854144611547337,4.45144619081964,-1.660337792482025,5.8,0.9951724137931035,0.09583469738206249,3.0667103162259997,-0.5667103162259997,-1.2009500505036224,0.015535589348888657,0.6342397342776227,0.015535589348888657
2023-09-20,FN,3.5,88.0,0.0625,4.34571488779608,-1.9953084184179737,7.8,0.71,0.11050018021198736,2.0,3.5360057667835956,-1.5360057667835956,-1.5360057667835956,4.45144619081964,-1.660337792482025,5.8,0.9548275862068966,0.09194950694765454,2.9423842223249452,-0.9423842223249452,-1.61505727809024,0.07905151130664434,0.6726730557652947,0.07905151130664434
2023-09-20,FN,4.0,90.976563,0.05468799999999874,4.34571488779608,-1.9953084184179737,7.8,0.682,0.10614242662616252,1.7500159999999596,3.3965576520372007,-1.6465416520372411,-1.6465416520372411,4.45144619081964,-1.660337792482025,5.8,0.9171724137931035,0.08832332920887381,2.826346534683962,-1.0763305346840024,-1.7218029284154337,0.07526127637819258,0.6454723937314313,0.07526127637819258
2023-09-20,FN,4.5,93.609375,0.0625,4.34571488779608,-1.9953084184179737,7.8,0.65,0.10116213681379126,2.0,3.23718837804132,-1.2371883780413202,-1.2371883780413202,4.45144619081964,-1.660337792482025,5.8,0.8741379310344828,0.08417912607883866,2.6937320345228373,-0.6937320345228373,-1.2863436337919296,0.04915525575060942,0.5926115992690923,0.04915525575060942
2023-09-20,FN,5.0,95.914063,0.0625,4.34571488779608,-1.9953084184179737,7.8,0.62,0.09649311511469319,2.0,3.087779683670182,-1.087779683670182,-1.087779683670182,4.45144619081964,-1.660337792482025,5.8,0.8337931034482758,0.08029393564443073,2.5694059406217833,-0.5694059406217833,-1.0947927578040448,0.007013074133862762,0.5253868171822615,0.007013074133862762
2023-09-20,FN,5.5,97.960938,0.05468799999999874,4.34571488779608,-1.9953084184179737,7.8,0.55,0.08559873115013107,1.7500159999999596,2.7391593968041943,-0.9891433968042347,-0.9891433968042347,4.45144619081964,-1.660337792482025,5.8,0.7396551724137932,0.07122849129747888,2.279311721519324,-0.5292957215193645,-1.1215078983009312,0.13236450149669654,0.5922121767815667,0.13236450149669654
2023-09-20,FN,6.0,99.632813,0.046875,4.34571488779608,-1.9953084184179737,7.8,0.45,0.07003532548647087,1.5,2.241130415567068,-0.7411304155670679,-0.7411304155670679,4.45144619081964,-1.660337792482025,5.8,0.6051724137931035,0.05827785651611908,1.8648914085158106,-0.3648914085158106,-0.9052414536693728,0.16411103810230487,0.5403500451535622,0.16411103810230487
2023-09-20,FN,6.5,100.992188,0.0,4.34571488779608,-1.9953084184179737,7.8,0.36,0.056028260389176694,0.0,1.7929043324536542,-1.7929043324536542,-1.7929043324536542,4.45144619081964,-1.660337792482025,5.8,0.48413793103448277,0.04662228521289526,1.4919131268126484,-1.4919131268126484,-2.009222944138832,0.21631861168517763,0.5173098173261834,0.21631861168517763
2023-09-20,G2,3.0,86.671875,0.09375,4.34571488779608,-1.9953084184179737,7.8,0.688,0.10707623096598212,3.0,3.426439390911428,-0.4264393909114279,-0.4264393909114279,4.45144619081964,-1.660337792482025,5.8,0.9252413793103448,0.08910036729575538,2.851211753464172,0.1487882465358279,-0.552286874460864,0.1258474835494361,0.7010751209966919,0.1258474835494361
2023-09-20,G2,3.5,89.515625,0.0625,4.34571488779608,-1.9953084184179737,7.8,0.66,0.10271847738015728,2.0,3.286991276165033,-1.286991276165033,-1.286991276165033,4.45144619081964,-1.660337792482025,5.8,0.8875862068965518,0.08547418955697465,2.735174065823189,-0.7351740658231889,-1.4859679128335488,0.19897663666851573,0.7507938470103599,0.19897663666851573
2023-09-20,G2,4.0,91.914063,0.03906299999999874,4.34571488779608,-1.9953084184179737,7.8,0.621,0.0966487491713298,1.2500159999999596,3.0927599734825537,-1.842743973482594,-1.842743973482594,4.45144619081964,-1.660337792482025,5.8,0.8351379310344828,0.08042344199224433,2.5735501437518185,-1.3235341437518588,-1.9401730068432,0.09742903336060582,0.6166388630913411,0.09742903336060582
2023-09-20,G2,4.5,94.125,0.0625,4.34571488779608,-1.9953084184179737,7.8,0.592,0.09213536152886834,2.0,2.948331568923787,-0.9483315689237868,-0.9483315689237868,4.45144619081964,-1.660337792482025,5.8,0.7961379310344827,0.07666775790564997,2.453368252980799,-0.4533682529807992,-0.9277656457932288,-0.02056592313055794,0.47439739281242965,-0.02056592313055794
2023-09-20,G2,5.0,96.328125,0.03906200000000126,4.34571488779608,-1.9953084184179737,7.8,0.558,0.08684380360322388,1.2499840000000404,2.7790017153031643,-1.529017715303124,-1.529017715303124,4.45144619081964,-1.660337792482025,5.8,0.7504137931034484,0.07226454207998766,2.312465346559605,-1.0624813465595646,-1.520038028035744,-0.008979687267379965,0.45755668147617934,-0.008979687267379965
2023-09-20,G2,5.5,98.304688,0.03906299999999874,4.34571488779608,-1.9953084184179737,7.8,0.49,0.07626068775193494,1.2500159999999596,2.440342008061918,-1.1903260080619584,-1.1903260080619584,4.45144619081964,-1.660337792482025,5.8,0.6589655172413793,0.06345811042866299,2.0306595337172157,-0.7806435337172561,-1.2920255767276352,0.10169956866567675,0.511382043010379,0.10169956866567675
